id,agent,map,side,title,description,ability,type
a5782fc9-f8b6-4853-95c8-897dc5df87d3,Fade,Icebox,Defending,Mid A Site Retake / Site Hold Haunt from A Rafters,"Here's a simple, but effective Mid A Site Retake / Site Hold Haunt from A Rafters.",E,LU
4bed934a-fd64-4d92-93c1-02c98516cace,Fade,Icebox,Defending,B Site Hold / Retake Haunt from Back B Site,"Here's a great Site Hold / Retake Haunt for B Site from Back B Site, that is very effective if you can avoid the risks that come with setting up the Haunt.",E,LU
d65a596b-34e0-4c95-ab22-b0ad7beae2f7,Fade,Icebox,Defending,Early Round B Main Haunt from Mid Boiler,"Here's a great early round Haunt, that you must set up in the pre-round, to check for players in B Main and close Mid Blue.",E,LU
c149b71d-71f7-4f62-8c5e-8f1f4214968c,Fade,Icebox,Defending,Early Round Haunt to Stop Mid Lurk / Push from Boiler,Here's a great early round Haunt to stop enemy players from pushing or lurking into Mid at the beginning of the round.,E,LU
6c7294a4-3812-45e6-9920-6efb31655273,Fade,Breeze,Attacking,Retake Seize for B Site Spike Planter from B Tunnel,"Here's a simple, but effective retake Seize for behind the Pillar at the center of B Site.",Q,LU
7e686002-11bd-4ea7-ab26-1b738bb93a7c,Fade,Breeze,Attacking,A Pyramid Post Plant Site Hold Haunt,Here's a simple but effective Haunt that give you valuable information in a post plant scenario.,E,LU
e55453b3-617c-4a3d-a97d-cdf9270e2f5f,Fade,Breeze,Attacking,B Site Execute Haunt,"Here's a great Execute Haunt for B Site, that clears out Back B Site, many other commonly held angles on the front side of B Site, and much of inner B Site.",E,LU
d46846c2-4c2c-4aa4-b9da-3b7d8e03182d,Fade,Breeze,Attacking,Front A Site Haunt from A Shop,"Here's a simple, but effective Haunt for the front of A Site, that can be thrown from A Shop. You should use this when you are confident that you won't be picked off from enemy players playing from close angles on the front side of A site.",E,LU
0cc20e84-78d9-4cbd-be89-6658d82fa6a9,Fade,Breeze,Defending,Back A Site Hold / Retake Haunt from A Yellow,"Here's a great Site hold / Retake Haunt from Yellow for the back side of A Site. This not only scans enemy players on the back side of the left A Pyramid, but also makes it for difficult for enemy players who are aggressive peeking out from behind the left Pyramid to avoid being scanned.",E,LU
40a97e61-be68-4c93-8b13-24f0323295a7,Fade,Breeze,Defending,Front A Site Hold / Retake Haunt from A Pyramids,"Here's a great Site Hold / Retake Haunt from A Pyramids for the front side A Site. This Haunt lands at an awkward angle for enemy players as they are pushing into the Site, increasing the chances of even briefly scanning enemy players, which trails them and opens them up to be picked off through their team's own Viper wall.",E,LU
c1489bd1-6251-4b49-9fb7-072af9dae881,Fade,Breeze,Defending,Early Round Elbow / Bottom Mid Haunt from Mid Nest,"Here's a early round Haunt for Elbow and Bottom Mid, that should be used immediately after the spawn barrier goes down.",E,LU
8c0055bf-b180-41ea-9987-1d8d4d69419c,Fade,Fracture,Attacking,How to Split Sands With Haunt,"This Haunt lineup scans all of Sands and a bit into Rafters, your teammates will have an easy time spamming through the door or simply fighting for control of it.",E,LU
0bc53191-553f-41c3-bc06-2502c29f67f1,Fade,Fracture,Attacking,Default Dish Haunt From Barrier,Use this default Haunt lineup to scan any Defenders playing at Dish.,E,LU
bf4fa827-5a9c-4ca5-abe2-1872e634d824,Fade,Fracture,Attacking,B Site Execute Haunt From Arcade,"Enable your teammates pushing from Arcade or Tree with this Haunt, as it scans most of site and into Generator.",E,LU
dfcdd248-7fa6-4e38-8f5f-eb6e4b81d0cf,Fade,Fracture,Attacking,Attacker Default Haunt to Arcade From Barrier,"Use this Haunt during your defaults to gather information on any Defender Arcade, and a bit into Tower.",E,LU
8e656d3b-2bae-4204-bd57-9b82a3fb507b,Fade,Fracture,Attacking,Front B Site Execute Haunt from Outside B Main,Here's a great execute Haunt from outside of B Main for the front side of B Site.,E,LU
1d536b97-1ec6-401b-b53e-6eb515d8c5b2,Fade,Fracture,Attacking,Early Round B Arcade Haunt from B Bench,Here's a great early round Haunt from the B Bench spawn barrier for Arcade.,E,LU
59ba38b8-863a-4c8d-b2da-d32a1e77a863,Fade,Fracture,Attacking,Early Round A Main Haunt to Push Back Oppers,"Here's a great early round Haunt for A Main, that not only gives your team valuable information inside of A Main, but also makes it difficult for enemy oppers holding an angle on the Attacker Spawn entrance into A Main to continue to hold that angle.",E,LU
4f0fbd5a-a16b-423f-96b7-32e1133f3c6b,Fade,Fracture,Defending,Info Haunt to Tree From B Site,"Use this lineup at the start of the round to contest for Tree control, or to grab information.",E,LU
db15a22c-4dfe-4bcd-ba31-fdea2c27c021,Fade,Fracture,Defending,Sands Retake Haunt From Spawn,"Here's a simple, yet effective lineup to retake Sands control.",E,LU
0db10275-43a7-433e-baaf-fc7b486c1819,Fade,Fracture,Defending,Start Round Defender Dish Haunt,"When playing at Dish, use this lineup to grab fast information. Attackers may hide from this Haunt, this is primarily used to set up a play.",E,LU
7ad061a3-d614-4f5e-a9bd-06a53860a4dd,Fade,Fracture,Defending,Start Round Arcade Control Tether,"Use this Seize lineup to combo utility for Arcade Control, or simply to contest for it.",Q,LU
df52b4c5-abac-4f87-a43c-81f82550d1a5,Fade,Fracture,Defending,Default Defender Haunt to Arcade From Tower,Use this lineup at the start of the round to gain fast information on Attackers pushing Arcade.,E,LU
1cf9ed0e-51c3-43f5-a279-50402c649b94,Fade,Fracture,Defending,Advanced B Site Hold Haunt,"Here's a pretty straightforward Haunt lineup, that needs to be setup prior to enemy players pushing into B Site. Once the lineup lands, if it isn't broken it may reveal one or more enemy players behind smokes, opening up opportunities for you and your team to pick them off.",E,LU
362558cd-2869-4a27-9051-f7e631c4b362,Fade,Fracture,Defending,Simple B Site Retake Haunt from B Generator,"Here's a simple, but effective way to look for picks on enemy players as they push into B Site.",E,LU
50d15dcf-e462-4fad-95a1-b1cbac13eaf3,Fade,Fracture,Defending,Aggressive Early A Main Information Gathering,"Here's a great way to gather early information in A Main, and potentially insert one of your teammates into A Main.",C,LU
bee550d3-ab37-4351-be31-f071fac24bb1,Fade,Pearl,Attacking,B Site Haunt + Haunt and Seize Combo Executes,"While pushing into B Site, you can use either the first Haunt shown, or the Haunt + Seize combo shown after interchangeably, depending on what you think will provide the most value as you and your team push into B Site.",E,LU
80cec645-27f0-4486-ad98-d1151512c05e,Fade,Pearl,Attacking,Early Round A Main Control Prowler,"Use this early in the round to check for Defenders in A Main. This is useful during a Default to make it harder for enemy players to gather information on A Side of the map, and during more straightforward executes to make it easier for your team to scale up A Main.",C,LU
3665eb98-d8e1-4084-9f21-9789430b0fde,Fade,Pearl,Attacking,Early Round B Main Control Prowler,"Use this early in the round to check for Defenders in B Main. This is useful during a Default to make it harder for enemy players to gather information on B Side of the map, and during more straightforward executes to make it easier for your team to scale up B Main.",C,LU
6de51254-9e23-4f43-874a-88a46eabe74f,Fade,Pearl,Attacking,A Site Execute Haunt from A Main,"Here's an A Site execute Haunt lineup, that can be set up and thrown very quickly as you and your team push toward Site. Using this Haunt is somewhat risky, but if your team is covering you, it's relatively safe to use.",E,LU
bc0e0a23-30d1-4e2b-ae16-39f684374c45,Fade,Pearl,Attacking,Aggressive Early Round Mid Doors Prowler,"Here's a simple, but effective way to not only gather information on whether or not players are playing in and around Mid Doors, but also apply pressure to that area of the map.",C,LU
6ca65b23-3b52-42d6-bfa4-11689583c75f,Fade,Pearl,Defending,Mid Info / Support Utility,"When playing from Art, it is often smart to throw a Haunt into Mid, to contest Defaults, and help your team to poke holes in the enemy team's map control. You can also use Prowlers at any stage of the round to check for players in Mid, and confirm information / reads that your team has.",E,LU
dc7009d6-ba74-4449-b592-32e787ed05b8,Fade,Pearl,Defending,B Link to Mid Info / Support Haunt Lineup,"Use this Haunt to support your teammates as they fight for Mid Control, or to scan for enemy players when your team could benefit from gathering info in Mid.",E,LU
4b42e5a6-c0f2-4282-bfca-77d1329485bc,Fade,Pearl,Defending,B Site Retake / Site Hold Haunt Lineup from B Link,"Here's a very effective B Site retake / site hold Haunt lineup from B Link, that can reveal players behind smokes and in key positions to set your teammates up for easy picks on Site.",E,LU
3c075020-f395-4bea-a9d9-0b7211c21d50,Fade,Pearl,Defending,Mid Doors Prowler + Haunt Combo for Mid and Shops,"Here's a great early round Prowler + Haunt combo that not only gathers important information in Shops for your team, but also creates opportunities for you and your team to get picks in Mid.",E,LU
729d6441-1fcb-4f0d-b172-76d186c5f9e0,Fade,Pearl,Defending,Early Round A Restaurant Haunt from A Art,Here's a great early round Haunt from the A Art Spawn Barrier for A Restaurant.,E,LU
9c817d10-bc6d-4507-8c73-8ef883b0c7b8,Fade,Lotus,Attacking,Aggressive Early Round A Main Haunt,"Here's a simple, but effective aggressive early round A Main Haunt + Prowler combo to make it more difficult for the Defenders to take space in A Main.",E,LU
07360abf-c91d-49a3-bc71-97c3c398cc50,Fade,Lotus,Attacking,Early Round C Main Haunt,"Here's a simple, but effective C Main Haunt from the C Lobby spawn barrier.",E,LU
7fe3f709-39c5-46ff-b8d5-ea547182579d,Fade,Lotus,Defending,A Main Seize + Raze Paint Shells Combo,"Use this early round A Main Seize + Paint Shells combo to get picks early in the round by catching enemy players who attempt to push through A Main quickly off guard, while also creating a window of opportunity that your team can use to gain an advantage when contesting A Main. You can also combo this with other utility that can work in combination with your Seize ability.",Q,LU
4970504a-4bc2-4cbc-83fe-f7e22ca2aba6,Fade,Lotus,Defending,Quick C Link to C Main Haunt to Support C Hold / Retake,Use this Haunt when rotating to C to catch enemy players pushing through C Main off guard and support your team.,E,LU
478ccac9-2b70-4478-bde1-990d674e3a11,Fade,Lotus,Defending,C Site Chokepoint Delay / Site Hold Haunt,Use this Chokepoint Delay / Site Hold Haunt to defend C Site from Attackers pushing through the C Main / C Site Chokepoint.,E,LU
bfa3fcfc-07f0-4185-8fbf-1c6d34669798,Fade,Lotus,Defending,Early Round A Main Haunt,".Here's a simple, but effective early round A Main Haunt.",E,LU
e3dd2653-a1d9-4cd6-9f83-f9c5663103c9,Harbor,Haven,Attacking,C Site Execute High Tide from C Long,Use this High Tide to Execute onto C Site from C Long.,E,LU
7a71bd47-8f13-485f-a5e9-90b013903339,Harbor,Haven,Attacking,High Tide + Cove B Site Execute + Safe Plant Combo,"Use your High Tide to execute onto Site with your team, and then use your Cove to make it somewhat safe for you to plant the Spike.",E,LU
1b10c8fc-c4b0-449a-9638-e26fbeed6e95,Harbor,Haven,Attacking,High Tide + Cove A Site Full Execute,"Use this High Tide + Cove Combo to execute onto A Site with your team, or fake an A push.",Q,LU
ec41fa27-3fd6-4b35-802d-1a6ad18f49f4,Harbor,Haven,Defending,A Link to A Site Retake High Tide,A good High Tide to retake A Site with.,E,LU
3c969a93-1581-40dc-a8f5-abb0993468d4,Harbor,Haven,Defending,A Link to A Lobby Cascade,A good support Cascade to help your team push into A Main and take control.,C,LU
aa7e0180-1ed4-4af9-bec9-a70bccbd7000,Harbor,Haven,Defending,B Site to Mid Window Cascade at Round Start,Use this Cascade to block vision from players in Mid Window close to the start of the round.,C,LU
795b4bf6-f512-4ce2-bd42-613697b1a45d,Harbor,Haven,Defending,C Site Cove + Cascade Retake Spike Defuse,"Here's a good way to safely bait out enemy positions, waste utility, and potentially half the spike when retaking C Site.",Q,LU
7a9e85eb-b13c-44d9-a7de-25e00786a345,Harbor,Ascent,Attacking,B Lobby to B Side Defender Spawn Cove,A good Cove to block B Side Defender Spawn and get onto B Site.,Q,LU
111887ef-b255-4bc0-bf53-b9cbe996ff37,Harbor,Ascent,Attacking,A Main to A Heaven Cove,A good use of your Cove ability to block A Heaven and get onto A Site.,Q,LU
dc7321bc-266d-4b77-9de2-cf3be5132a1a,Harbor,Ascent,Attacking,A Main to A Site High Tide,This is a good use of your High Tide ability to block both entrances into A Site.,E,LU
37d4e79b-d145-45a6-9690-380286de3958,Harbor,Ascent,Defending,A Rafters to A Main Cascade,A good Cascade to retake onto A Site with.,C,LU
0d5c5d0a-faca-4af4-9fce-ee837a018069,Harbor,Ascent,Defending,Defender Spawn to B Site High Tide,A good High Tide to retake B Site with.,E,LU
c434d4cf-1d20-4e2d-b77a-95385496f09e,Harbor,Icebox,Attacking,Mid Blue to B Oranges Cascade + Cove + High Tide Combo,A good combo of utility to use to take mid control and push toward B Site.,E,LU
b33d4efa-e301-4253-907c-0bb6476f98a6,Harbor,Icebox,Attacking,B Green to B Site High Tide,A good High Tide to block off common angles allowing your team to push onto B Site.,E,LU
817a5cf3-62c0-4d91-a510-360ffe1faaa1,Harbor,Icebox,Attacking,A Belt to A Pipes Cascade,A good Cascade to prevent the common Op angle and also allows you to push up A Belt.,C,LU
a4457794-2ce1-442b-92c4-8b8d6d85d001,Harbor,Icebox,Attacking,B Site Execute High Tide from B Green,Here's a great B Site Execute High Tide for B Site from B Green.,E,LU
97c69b59-8ee7-4b0a-9e0b-63a40be37336,Harbor,Icebox,Attacking,A Site Execute High Tide from Under Pipes,Here's a great A Site execute High Tide for A Site from under Pipes.,E,LU
5ed53ff3-9c69-4aea-a4b1-f730d3a7f8be,Harbor,Icebox,Attacking,Early Round Mid Aggression Cove Lineup,"Use this Cove lineup at the beginning of the round to pressure Mid, and / or push under Tube with your team. As an alternative, you could also use your Cascade ability for the same purpose.",E,LU
7c258d8f-c227-4fc4-964c-87ed2c08295a,Harbor,Icebox,Defending,A Site to A Main Cascade,A good Cascade to use early into the round to push aggressively into A Main.,C,LU
519d1e2d-cc95-4620-a498-69c99d6a2d98,Harbor,Icebox,Defending,B Site Retake High Tide from Inner B Site,Use this High Tide during retake scenarios to help you and your team retake B Site.,E,LU
37e38202-49bf-44d4-9c0d-3cf6f214d141,Harbor,Icebox,Defending,A Site Retake High Tide from Mid Pallet,"Here's a simple, but effective retake High Tide for A Site from Mid Pallet.",E,LU
2bd2cab9-ec0a-4f91-ac66-11be1b7cdb01,Harbor,Breeze,Attacking,A Site Execute High Tide from A Shop,"This is a great High Tide to use when executing onto A Site with your team, or doing an A Fake.",E,LU
8b9ce446-f4eb-44ff-9b58-84770fd97283,Harbor,Breeze,Attacking,B Site Execute High Tide from B Main,Use this High Tide when executing onto B Site with your team.,E,LU
354803ab-fd19-4ad4-a409-b2b5c018d428,Harbor,Breeze,Attacking,A Site Execute High Tide from Mid Wood Doors,"Use this High Tide from Mid Wood Doors when doing an A Split with your team. This High Tide gives your team the ability to control much more of A Site, and make retaking Site more difficult for the Defenders.",E,LU
